,Comment_id,Post_id,Author,Date,Comment_Content,Net_Likes,Reply_id
381,3210985,-1,6684,"Mar 24, 2022",The 500e seems to like warm weather. I was averaging 4.3kw/mile over the winter months since buying the car but today averaged 5.5kw/ mile over a 265 mile journey. The high teens Celsius make a big difference. The warm weather efficiency is similar to the Hyundai Ioniq 28kwh owned previousl.,1,None
382,3212508,-1,98903,"Mar 27, 2022","Yesterday, 1st charge on my 500e for a month, used to show a range of 161.6miles at 100%, but it's now at 180.8 - could be weather, could be some sort of OTA software update, who knows.",0,None
383,3212663,-1,101047,"Mar 27, 2022","

LaserTam said:



Yesterday, 1st charge on my 500e for a month, used to show a range of 161.6miles at 100%, but it's now at 180.8 - could be weather, could be some sort of OTA software update, who knows.

Click to expand...

Weather..definitely",0,3212508
384,3213297,-1,106641,"Mar 28, 2022","

D57 said:



My wife has owned a 500e La Prima since January. Pro-rata against usage, the car has been getting around 150 miles at 100% (displayed estimated range at 100% was 161.1 but has increased to 170.9 since the last charge).

We always charge to 100% as usable battery is already restricted so 'full' is actually 88% (37kW usable vs 42kW total).

I have also noticed that overall efficiency is very good with the 500e, using a lower % of its 37kW compared to the 70kW on our Model 3LR for the same local journeys (often 1% vs 2 or 3% for the Tesla) and parking unplugged overnight even when cold the car keeps the same 100% SOC for several days.

Click to expand...

Where is the setting for restricting the full to 88% i.e 37kW? Is it buried deep in the Uconnect menus somewhere?",0,3210408
385,3213354,-1,96270,"Mar 28, 2022","

Leccy Red said:



Where is the setting for restricting the full to 88% i.e 37kW? Is it buried deep in the Uconnect menus somewhere?

Click to expand...

My understanding is 37kWh (not kW 😄 ) is the usable portion of the 42kWh battery - no setting involved, that's just how the manufacturer has set it up, and that would equate to 100% shown on the dashboard/app (while being 88% of the actual size). I definitely plan to just go to 100% by default, except maybe when rapid charging.",2,3213297
386,3214435,-1,102460,"Mar 29, 2022",It's my understanding that how much range you get when charging can be temperature dependent. In any event I just had my garage roof spray foamed. Its where my charger is located. Mostly cos it gets colder than a witches er whatever in there. Whilst the doors/ windows were insulated the roof wasn't . Might be interesting to see if it makes any difference.,0,None
387,3213211,-1,98903,"Mar 28, 2022","The climate function is for the cabin only I belive, I don't think there is a battery warming function. But pre-climate the cabin while still charging will obviously help. If charging at home, goto 100%, the recommendation of not regularly going to 100% is on fast chargers. In any case, the last 20% on a fast charger is very slow, so taking to 80-85% is good. Sherpa or range modes help with range. If on motorways, keep speed down if time isn't precious.",0,None
388,3213245,-1,107730,"Mar 28, 2022","

LaserTam said:



The climate function is for the cabin only I belive, I don't think there is a battery warming function. But pre-climate the cabin while still charging will obviously help. If charging at home, goto 100%, the recommendation of not regularly going to 100% is on fast chargers. In any case, the last 20% on a fast charger is very slow, so taking to 80-85% is good. Sherpa or range modes help with range. If on motorways, keep speed down if time isn't precious.

Click to expand...

Thanks for that. Thought I had read somewhere that it was possible to pre heat the battery pack as well as the cabin, but could be wrong. Picking a route that favours lower speeds and is about the same distance as motorway so I don't feel too out of place!",0,3213211
389,3213289,-1,93356,"Mar 28, 2022","The Fiat app is shocking both in the extent of its functionality and stability. 

There is no battery pre-conditioning option.",0,None
390,3213294,-1,106641,"Mar 28, 2022","

LaserTam said:



The climate function is for the cabin only I belive, I don't think there is a battery warming function. But pre-climate the cabin while still charging will obviously help. If charging at home, goto 100%, the recommendation of not regularly going to 100% is on fast chargers. In any case, the last 20% on a fast charger is very slow, so taking to 80-85% is good. Sherpa or range modes help with range. If on motorways, keep speed down if time isn't precious.

Click to expand...

This is interesting. How do you define home chargers and fast chargers? I am currently using my 'granny' charger at 2.3Kh whilst awaiting installation of my 'fast' home charger which will handle 7Kh. Is that what you mean by fast or are you referring to the very fast DC chargers?",0,3213211
391,3213878,-1,98903,"Mar 29, 2022","Yes, by fast, I mean the DC chargers, 50kw and above.",0,None
392,3177660,-1,7816,"Feb 4, 2022","







Masterplug 10A 2.3kW Mode 2 Type 2 Socket Electric Vehicle Charging Cable 10m - Screwfix


Order online at Screwfix.com. Portable Mode 2 charging cable. 13A UK plug socket to Type 2 EV charger. Ideal for charging from a standard plug socket. FREE next day delivery available, free collection in 1 minute.




www.screwfix.com





Yes. Screwfix has the best value one.",1,None
393,3177664,-1,102687,"Feb 4, 2022","I can second the recommendation of the Masterplug ones at Screwfix. They do both 5m and 10m ones. As long as you get a Type 2 connector on it, it will work just fine. I personally have a 10m one from there and it's working just fine.",1,None
394,3177668,-1,75416,"Feb 4, 2022","As above, the Masterplug one sold by Screwfix is good value. I'd urge caution if using the portable charge point regularly though, as they are really intended as a ""get out of jail"" charging method, when a safer method just isn't available.

There are two potential issues with using one, the main one being that, unless the wiring and outlet is in good condition the plug may over heat. It's a fairly common issue with older wiring installations, so much so that many charge points now have temperature sensors in the plug to turn the charge point off if the plug over heats. The second issue is that a normal outlet most probably won't have the electrical safety protection that's needed to charge a car. There is a small risk that if there is an open PEN fault on the local distribution network then the car body could become live when plugged in. It's a small risk, though, there are only around 500 of these faults across the UK each year.

OK to use very occassionally, if you understand the possible risk, but I'd suggest that it wouldn't be sensible to use a portable charge point every night for months on end, as the more one is used the greater the chance of there being an issue.",1,None
395,3177669,-1,105197,"Feb 4, 2022","

phproxy said:











Masterplug 10A 2.3kW Mode 2 Type 2 Socket Electric Vehicle Charging Cable 10m - Screwfix


Order online at Screwfix.com. Portable Mode 2 charging cable. 13A UK plug socket to Type 2 EV charger. Ideal for charging from a standard plug socket. FREE next day delivery available, free collection in 1 minute.




www.screwfix.com





Yes. Screwfix has the best value one.

Click to expand...

Fantastic thank you plus 10m should be enoughi appreciate the help",0,3177660
396,3177671,-1,105197,"Feb 4, 2022","

Jeremy Harris said:



As above, the Masterplug one sold by Screwfix is good value. I'd urge caution if using the portable charge point regularly though, as they are really intended as a ""get out of jail"" charging method, when a safer method just isn't available. 

There are two potential issues with using one, the main one being that, unless the wiring and outlet is in good condition the plug may over heat. It's a fairly common issue with older wiring installations, so much so that many charge points now have temperature sensors in the plug to turn the charge point off if the plug over heats. The second issue is that a normal outlet most probably won't have the electrical safety protection that's needed to charge a car. There is a small risk that if there is an open PEN fault on the local distribution network then the car body could become live when plugged in. It's a small risk, though, there are only around 500 of these faults across the UK each year.

OK to use very occassionally, if you understand the possible risk, but I'd suggest that it wouldn't be sensible to use a portable charge point every night for months on end, as the more one is used the greater than chance of their being an issue.

Click to expand...

Thank you, do you mean it's bad to use a public charger or the 3pin one

I don't drive far, normally I would not even do 3k miles a year, since July 2020 when I got my current car upto now I've only done 2400 miles, if we're no lockdowns I'd have done a bit more but not much I don't think",0,3177668
397,3177672,-1,105197,"Feb 4, 2022","

Koda said:



I can second the recommendation of the Masterplug ones at Screwfix. They do both 5m and 10m ones. As long as you get a Type 2 connector on it, it will work just fine. I personally have a 10m one from there and it's working just fine.

Click to expand...

Thank you, 169.99 for the 10m one which seems ok, wish I got a free one though I assumed that came as standard anyway but I was wrong",0,3177664
398,3177682,-1,75416,"Feb 4, 2022","

Mark25810 said:



Thank you, do you mean it's bad to use a public charger or the 3pin one

I don't drive far, normally I would not even do 3k miles a year, since July 2020 when I got my current car upto now I've only done 2400 miles, if we're no lockdowns I'd have done a bit more but not much I don't think

Click to expand...


The issue is solely to do with charging from a standard home outlet, using a 13 A plug in charge point. They draw a steady 10 A for hours on end, and sometimes that is just more than the outlet can safely handle, leading to overheating. There's also the small risk from an open PEN fault with charging like this.

A properly installed charge point will have all the required safety protection and will also be wired to a supply that can safely carry a high current for hours on end, so is a very much lower risk overall.

Public charging is just as safe as charging from a properly installed home charge point, and a lot safer than charging from a 13 A plug in charge point..",1,3177671
399,3177695,-1,105197,"Feb 4, 2022","

Jeremy Harris said:



The issue is solely to do with charging from a standard home outlet, using a 13 A plug in charge point. They draw a steady 10 A for hours on end, and sometimes that is just more than the outlet can safely handle, leading to overheating. There's also the small risk from an open PEN fault with charging like this.

A properly installed charge point will have all the required safety protection and will also be wired to a supply that can safely carry a high current for hours on end, so is a very much lower risk overall.

Public charging is just as safe as charging from a properly installed home charge point, and a lot safer than charging from a 13 A plug in charge point..

Click to expand...

Thank you for this I as you can tell am totally new to all this and sometimes it's hard to understand without a proper explanation.

I think I will get the car and see how I got with public chargers till I can afford a home wallbox, even with the grant the cheapest I saw was £500 and some upto £1200 still to pay which i don't have the money for at all.the fast chargers near me are at a pub I meet my friend at once a month and we are usually nattering for 3 hours and then walk around the shops for another hour",0,3177682
400,3177707,-1,70242,"Feb 4, 2022","Anyone got one of those Screwfix granny chargers and know if you can set the charge rate, eg select 4A, 6A or 8A as well as 10A?

I‘m thinking of a granny charger that can do this as a “poor man’s Zappi”. With 6.2kW of solar there are far more days where the car could be charged if the draw could be reduced to say 6A.

My dad does this with his solar as his 2020 Soul EV granny charger lets you reduce to various rates. By contrast my Soul 2018 only has one setting of 10A.",0,None
401,3177712,-1,83879,"Feb 4, 2022","

James Watson said:



Anyone got one of those Screwfix granny chargers and know if you can set the charge rate, eg select 4A, 6A or 8A as well as 10A?

I‘m thinking of a granny charger that can do this as a “poor man’s Zappi”. With 6.2kW of solar there are far more days where the car could be charged if the draw could be reduced to say 6A.

My dad does this with his solar as his 2020 Soul EV granny charger lets you reduce to various rates. By contrast my Soul 2018 only has one setting of 10A.

Click to expand...

Screwfix one can't, but this one can: EV Charging Cable Type 2 UK Plug Mains Home Domestic Granny Trickle Charger 13A | eBay",1,3177707
402,3177736,-1,93356,"Feb 4, 2022","

Mark25810 said:



Thank you, 169.99 for the 10m one which seems ok, wish I got a free one though I assumed that came as standard anyway but I was wrong

Click to expand...

Which 500 have you ordered?

We Picked up a 500 'Red Edition' a couple of months ago and it came with both 'type 2' and 'granny' chargers as standard.",1,3177672
403,3177739,-1,93356,"Feb 4, 2022","

James Watson said:



Anyone got one of those Screwfix granny chargers and know if you can set the charge rate, eg select 4A, 6A or 8A as well as 10A?

Click to expand...

You can (sort of) do this on the car - you can set charge rate to 1 (lowest) - 5. 

Exactly what these equate to in Amps I am unsure.",0,3177707
404,3177741,-1,75416,"Feb 4, 2022","

Tandy0 said:



Screwfix one can't, but this one can: EV Charging Cable Type 2 UK Plug Mains Home Domestic Granny Trickle Charger 13A | eBay

Click to expand...


That's a scary bit of kit, certainly not safe to use here, and has no safety approval at all. It can't have, as you cannot draw 3 kW from a standard BS1363 outlet, the maximum is about 2.3 kW.

How on earth sellers are allowed to sell non-approved stuff here remains a mystery. Trading Standards really should be jumping all over these people.",3,3177712
405,3177763,-1,70094,"Feb 4, 2022","

Tandy0 said:



Screwfix one can't, but this one can: EV Charging Cable Type 2 UK Plug Mains Home Domestic Granny Trickle Charger 13A | eBay

Click to expand...

indeed. the Masterplug (via Screwfix) one has a few hidden hardware features, because the same control board is used by other designs, but the firmware uploaded to it is fixed at 10A.",1,3177712
406,3177777,-1,70242,"Feb 4, 2022","

whyone said:



You can (sort of) do this on the car - you can set charge rate to 1 (lowest) - 5.

Exactly what these equate to in Amps I am unsure.

Click to expand...

Unfortunately I can’t do this on my Kia Soul (the older shape one). On my dads 2020 he can do it in the menu on the car, or on the granny charger.",0,3177739
407,3177781,-1,70242,"Feb 4, 2022","

Jeremy Harris said:



That's a scary bit of kit, certainly not safe to use here, and has no safety approval at all. It can't have, as you cannot draw 3 kW from a standard BS1363 outlet, the maximum is about 2.3 kW.

How on earth sellers are allowed to sell non-approved stuff here remains a mystery. Trading Standards really should be jumping all over these people.

Click to expand...

Ah, ok thanks for the heads up, will avoid in that case. Buying the OEM 2020 onwards Kia one would likely be too expensive and in any case would not fit as I’m on a type 1 connector.",0,3177741
408,3177782,-1,93356,"Feb 4, 2022","

James Watson said:



Unfortunately I can’t do this on my Kia Soul (the older shape one). On my dads 2020 he can do it in the menu on the car, or on the granny charger.

Click to expand...

Ah, OK, I was making assumptions based on this being the Fiat 500 sub-forum.

Apologies.",1,3177777
409,3177790,-1,105197,"Feb 4, 2022","

whyone said:



Which 500 have you ordered?

We Picked up a 500 'Red Edition' a couple of months ago and it came with both 'type 2' and 'granny' chargers as standard.

Click to expand...

The 500e icon 42kw one",0,3177736
410,3177802,-1,93356,"Feb 4, 2022","Our car is also has a 42kw battery, but a lower trim level than the icon....odd therefore that yours isn't coming with the same two charging cables (in a nice sturdy '500e' bag) as ours?",0,None
411,3177813,-1,105197,"Feb 4, 2022","Well the cable that comes with mine is in the bag, usually the granny cable is under the boot floor. Will just look when it comes",1,None
412,3178105,-1,73512,"Feb 4, 2022",Some of the eBay specials draw 15-16A from a 3 pin socket IIRC. Charges your car super quick but it can get a bit hot ,0,None
413,3178115,-1,105197,"Feb 4, 2022","

TJEV said:



Some of the eBay specials draw 15-16A from a 3 pin socket IIRC. Charges your car super quick but it can get a bit hot 

Click to expand...

Haha I bet it gets more than hot if they are cheap eBay ones.

Tbh I am out off now even with the Screwfix one by what someone said above",1,3178105
414,3178157,-1,83879,"Feb 4, 2022","I bought this one from Amazon last year which works brilliantly. It has current adjustable from 8 to 10 amps, and a time delay of up to 9 hours for cheap rate times. I recommend it:









K.H.O.N.S. Type 1 EV Charger Smart UK 3 Pin Home Charging Cable EV Charging Cable 8/13A Electric Vehicle Charging Unit 5M with Cable Bag : Amazon.co.uk: Automotive


Buy K.H.O.N.S. Type 1 EV Charger Smart UK 3 Pin Home Charging Cable EV Charging Cable 8/13A Electric Vehicle Charging Unit 5M with Cable Bag at Amazon UK. Free delivery on eligible orders.



www.amazon.co.uk



",0,None
415,3178167,-1,105197,"Feb 4, 2022","

Tandy0 said:



I bought this one from Amazon last year which works brilliantly. It has current adjustable from 8 to 10 amps, and a time delay of up to 9 hours for cheap rate times. I recommend it:









K.H.O.N.S. Type 1 EV Charger Smart UK 3 Pin Home Charging Cable EV Charging Cable 8/13A Electric Vehicle Charging Unit 5M with Cable Bag : Amazon.co.uk: Automotive


Buy K.H.O.N.S. Type 1 EV Charger Smart UK 3 Pin Home Charging Cable EV Charging Cable 8/13A Electric Vehicle Charging Unit 5M with Cable Bag at Amazon UK. Free delivery on eligible orders.



www.amazon.co.uk





Click to expand...

 The timer is good, I'd need 10m though I think plus the review says it's only shower proof so needs to be sheltered so not sure it would be ok as I don't have any shelter it's a open drive.

A silly question but if I plug this into the normal mains socket and into the car ...and not use the timer on the cable itself does it actually start charging right away or do you have to activate it via the car or cars app. Asking because it would be handy to set the timer via the app or car for a granny cable incase you have one without built in timer.",0,3178157
416,3178169,-1,83879,"Feb 4, 2022","

Mark25810 said:



The timer is good, I'd need 10m though I think plus the review says it's only shower proof so needs to be sheltered so not sure it would be ok as I don't have any shelter it's a open drive.

A silly question but if I plug this into the normal mains socket and into the car ...and not use the timer on the cable itself does it actually start charging right away or do you have to activate it via the car or cars app. Asking because it would be handy to set the timer via the app or car for a granny cable incase you have one without built in timer.

Click to expand...

Yes, it does charge immediately if you don't set the timer. There is no app. You just plug it in and press the button for how many hours delay you need. BTW, you'll need a type 2 one for the Fiat I believe.",0,3178167
417,3178172,-1,105197,"Feb 4, 2022","

Tandy0 said:



Yes, it does charge immediately if you don't set the timer. There is no app. You just plug it in and press the button for how many hours delay you need. BTW, you'll need a type 2 one for the Fiat I believe.

Click to expand...

Oh I meant the fiat EV app, for setting charging timer not a timer for the actual Amazon cable.

Yeh I had to message the lease company to see if there was a free granny cable with the car but they said it only comes with the type 2 charger cable that is standard with most EV cars, so I can use that at public places that need a cable, though can't afford a home wallbox so it may not get much use as I think I will use a fast charger more",0,3178169
418,3178603,-1,105197,"Feb 5, 2022","Deffo won't be getting a home charger now, watched a video on YouTube of someone going over what your house needs, we have the 100amp fuse but we do not have a new style consumer box, ours is the original that came when house was built in 79.

It's a metal flush rectangle with a metal lid that drops down and a town of black switches that turn sections of house off and then 1 bigger switch for everything turning off...that's it.",0,None
419,3178637,-1,75416,"Feb 5, 2022","

Mark25810 said:



Deffo won't be getting a home charger now, watched a video on YouTube of someone going over what your house needs, we have the 100amp fuse but we do not have a new style consumer box, ours is the original that came when house was built in 79.

It's a metal flush rectangle with a metal lid that drops down and a town of black switches that turn sections of house off and then 1 bigger switch for everything turning off...that's it.

Click to expand...


Why does the type of CU make any difference?

Charge points are best wired via a connection box to the tails, not a good idea to wire one to a CU unless there is no other option, really. The reasons are mainly that few CUs have the capacity to add a double pole RCBO, or RCD and MCB, fitting a high continuous load circuit into a CU may present an increased risk from heat build up, particularly for older boards with plastic cases and often the wiring run can be simpler and less disruptive if it comes from the tails rather than the CU.",0,3178603
420,3178642,-1,3499,"Feb 5, 2022","

Mark25810 said:



Deffo won't be getting a home charger now, watched a video on YouTube of someone going over what your house needs, we have the 100amp fuse but we do not have a new style consumer box, ours is the original that came when house was built in 79.

It's a metal flush rectangle with a metal lid that drops down and a town of black switches that turn sections of house off and then 1 bigger switch for everything turning off...that's it.

Click to expand...

Most EVSE installers would most likely take the feed directly from the tails at the meter (raul there than adding a new circuit to an existing consumer unit or fuse box), and use a small dedicated consumer unit just for the new charger circuit, to avoid the need to check/test/upgrade/replace the existing consumer unit. This allows the new install to be fully compliant with the regs and be fully tested independently of the existing installations. Obviously if there are issues with the meter position/cut-out that need addressing first then this work would be additional, but it leaves the existing consumer unit untouched.",0,3178603
421,3201438,-1,4866,"Mar 9, 2022","

Jeremy Harris said:



That's a scary bit of kit, certainly not safe to use here, and has no safety approval at all. It can't have, as you cannot draw 3 kW from a standard BS1363 outlet, the maximum is about 2.3 kW.

How on earth sellers are allowed to sell non-approved stuff here remains a mystery. Trading Standards really should be jumping all over these people.

Click to expand...

EBay take no responsibility for the safety of electrical items on their site. I bought an adaptor for Shucko to 3 pin from eBay and when I used it the fuse tripped. The photo shows the adaptor partly disassembled, and the pencil shows where the earth connector and live connector touch when the shucko is inserted into the adaptor. EBay were not interested, the only recourse is to get your money back if you’re still alive.
There is a pressure group trying to change this but they are not getting very far unfortunately.






",2,3177741
422,3202504,-1,102460,"Mar 11, 2022","Why aren't you getting a wallbox? Until 22nd June you can install a ""dumb"" charger. Which are significantly cheaper. After then you must install a smart charger that allows the charging network to control your charger. Cos allowing the authorities to override your life is always best right? Speak to your local qualified electrician. You can get fixed up a lot cheaper than you might think. 7kw will charge the 500 overnight with ease. A granny charger twice as long. Here's one 270quid QUBEV - EV CHARGING UNIT | TYPE 2 SOCKET | 32 AMP 7.2 KW | IP65 | 17th Edition 5060627020282 | eBay",0,None
423,3200318,-1,83879,"Mar 8, 2022","Have a look at this thread:









Wireless Charging Pad For Phones - Retrofit?.


Was just giving the car a bit of a clean today, took out the rubber mat in the centre console where the Wireless Charging Pad should be... (is in the higher spec cars but not in the Air Trim UK) Looks like it might be an easy upgrade if the part is available from Kia Parts. If anyone with the...




www.speakev.com



",0,None
424,3185080,-1,84466,"Feb 14, 2022","The specification says 3m rather than 2m. But it is clearly not fit for purpose and has either been installed in the wrong place or needs a longer cable. There are plenty of longer cables available secondhand that you could buy and fit for around £50, or you can fight them and I'm sure that they are cable of providing a longer one or moving the box.

ROLEC TYPE 2 TETHERED CABLE | 32AMP | 7.2KW | 5 METRE | USED | eBay",0,None
425,3185153,-1,1947,"Feb 14, 2022","We can help supply either type 1 or type 2 tethered cables in various lengths, if swapping the cable is a potential solution for you.








EV Charging Cables


EV Charging Cables used to charge an electric vehicle from a EV Charge Point. These come in a range of sizing in metres which include 3m 5m 8m and 10m. We offer both Type 2 and Type 1 and include both tethered and plug to plug chargers. These portable cables can be kept in the boot, ensuring...




ecoharmony.co.uk



",3,None
426,3185736,-1,100409,"Feb 15, 2022","

tonyellis56 said:



The cable is only 2 metres long, this is too short to plug into the car, Fiat and Wallbox have not been able to offer any solutions after six weeks of using my Nissan Leaf’s charger. Surely they could make a 4.5 metre cable as standard length.

Click to expand...

I looked on wallbox site and can’t see one with 2 metre lead they look all to be 5 metres so somethings no right, did it state anything on your order .?",0,None
427,3185750,-1,105852,"Feb 15, 2022","I was mistaken, it is actually 3metres long but even when fastened on the most forward spot on our wall it is 10cm too short to plug into the car. 5 metres would be perfect, I am glad to hear the cable can be swapped but I feel Fiat or Arnold Clark should fund it as I bought the top of the range model at nearly £30000 it should supply a charger fit for purpose",0,None
428,3185752,-1,105852,"Feb 15, 2022","

Viridian EV said:



We can help supply either type 1 or type 2 tethered cables in various lengths, if swapping the cable is a potential solution for you.








EV Charging Cables


EV Charging Cables used to charge an electric vehicle from a EV Charge Point. These come in a range of sizing in metres which include 3m 5m 8m and 10m. We offer both Type 2 and Type 1 and include both tethered and plug to plug chargers. These portable cables can be kept in the boot, ensuring...




ecoharmony.co.uk





Click to expand...

Thanks. How much would it cost for a 5metre cable? Could it be supplied and fitted as it appears to be a sealed unit and I am no electrician",0,3185153
429,3185771,-1,41433,"Feb 15, 2022","

tonyellis56 said:



I was mistaken, it is actually 3metres long but even when fastened on the most forward spot on our wall it is 10cm too short to plug into the car. 5 metres would be perfect, I am glad to hear the cable can be swapped but I feel Fiat or Arnold Clark should fund it as I bought the top of the range model at nearly £30000 it should supply a charger fit for purpose

Click to expand...

Arnold Clark are that car dealer universally known for great service, NOT.
If you want to get contractual, remember your contract is with the supplying dealer, not FIAT. 
Reread the terms of the contract. Look for terms that say something similar to "" subject to survey"". If Arnold Clark or any if their agents performed the survey they are responsible for delivering a fit for purpose charger, including one with a lead long enough to reach the FIAT's charging port. If Arnold' Clark's agent ( this might be Wallbox) were negligent in their survey and did not measure the distance accurately, they are responsible under the terms of the contract which they signed to make good, I. E. swop for a longer cable.

Now it comes down to how you want to enforce the contract. You are looking at a cost of say £250 parts and £150 labour to replace the charging cable. Instructing a solicitor to write a letter might consume most of that with uncertainty as to whether you would recover all your costs. So get a quote for supply and replacement of a longer cable. Phone up your local trading standards officer and see if they can offer assistance or advice.

Good luck.",1,3185750
430,3185787,-1,105852,"Feb 15, 2022","Thanks, that’s helpful. The wallbox comes in a box in the boot of the car with the Fiat 500e so no survey is involved, it just seems an oversight by Fiat and/or the Easy Wallbox Company not to be so penny pinching in not putting a standard cable of reasonable length onto their pre packed charger unit.",0,None
431,3185799,-1,84466,"Feb 15, 2022","As @freddym , the EcoHarmony/Viridian 5m is £102.00 Inc. VAT + delivery (free for slow, £7.40 for fast) but plus fitting.

Where in the country are you?",0,None
432,3185801,-1,83879,"Feb 15, 2022","

tonyellis56 said:



Easy wallbox cable only 3 metres long-10cm too short

Click to expand...

Doesn't sound very easy. 

Sorry, couldn't resist. I hope you get this solved.",0,None
433,3185802,-1,41433,"Feb 15, 2022","

tonyellis56 said:



Thanks, that’s helpful. The wallbox comes in a box in the boot of the car with the Fiat 500e so no survey is involved, it just seems an oversight by Fiat and/or the Easy Wallbox Company not to be so penny pinching in not putting a standard cable of reasonable length onto their pre packed charger unit.

Click to expand...

So if it's just supplied within a box in the boot, it does appear that it's a case of like it or lump it. In which case the advice to just replace the cable with a longer one seems ok. Viridian is a decent company to deal with. If you are confident that you can isolate the supply to the Wallbox, this is probably a DIY job, not much different to changing a plug.",0,3185787
434,3185806,-1,41433,"Feb 15, 2022","

freddym said:



So if it's just supplied within a box in the boot, it does appear that it's a case of like it or lump it. In which case the advice to just replace the cable with a longer one seems ok. Viridian is a decent company to deal with. If you are confident that you can isolate the supply to the Wallbox, this is probably a DIY job, not much different to changing a plug.

Click to expand...

Who installed the EASY WALLBOX. Is it wired up to deliver 7kW. Did the installer check that it worked, with a simulation box, on an actual EV?",0,3185802
435,3185809,-1,93356,"Feb 15, 2022","

tonyellis56 said:



Thanks, that’s helpful. The wallbox comes in a box in the boot of the car with the Fiat 500e so no survey is involved, it just seems an oversight by Fiat and/or the Easy Wallbox Company not to be so penny pinching in not putting a standard cable of reasonable length onto their pre packed charger unit.

Click to expand...

If, as it sounds from the above, this item is supplied as part of the cars standard equipment, I don't see that you have any basis for complaint. 

It may be 'penny pinching', I am quite sure it is frustrating, but it is what FIAT supply and if it doesn't suit your particular situation, I think that is just unfortunate.",0,3185787
436,3185814,-1,41433,"Feb 15, 2022","

freddym said:



Who installed the EASY WALLBOX. Is it wired up to deliver 7kW. Did the installer check that it worked, with a simulation box, on an actual EV?

Click to expand...

The reason I ask is if you modify the charger by swooping the cable, you probably will have lost any warranty rights. So did the installer actually check that the Easy Wallbox actually works. Did they give you any paperwork to record the same.
How do you know the installation is compliant with wiring regs? Has the DNO been informed?",0,3185806
437,3185830,-1,105852,"Feb 15, 2022","

whyone said:



If, as it sounds from the above, this item is supplied as part of the cars standard equipment, I don't see that you have any basis for complaint.

It may be 'penny pinching', I am quite sure it is frustrating, but it is what FIAT supply and if it doesn't suit your particular situation, I think that is just unfortunate.

Click to expand...

I don’t expect an individual solution tailored to my needs but I put it out on this forum as I wondered if anyone else had problems with it. My Nissan was fitted up with 5 or 6 metres of cable as standard which seems sensible, it’s not as if I live in an unusual shaped house",0,3185809
438,3185834,-1,105852,"Feb 15, 2022","

freddym said:



The reason I ask is if you modify the charger by swooping the cable, you probably will have lost any warranty rights. So did the installer actually check that the Easy Wallbox actually works. Did they give you any paperwork to record the same.
How do you know the installation is compliant with wiring regs? Has the DNO been informed?

Click to expand...

Hi it came as a plug and play system, three pin plug goes in our existing outdoor wall socket and that lead disappears into the wallbox and the charging lead comes back out. It seems to be a sealed up box so I don’t think I can safely tamper with it",0,3185814
439,3185835,-1,105852,"Feb 15, 2022","

freddym said:



The reason I ask is if you modify the charger by swooping the cable, you probably will have lost any warranty rights. So did the installer actually check that the Easy Wallbox actually works. Did they give you any paperwork to record the same.
How do you know the installation is compliant with wiring regs? Has the DNO been informed?

Click to expand...

No checks are done, no site visit just drive home and try to plug it in.I spoke to a Fiat man in Turin who jokingly suggested I erect a wooden plinth for it nearer the car, I’m still not amused by that",0,3185814
440,3185838,-1,41433,"Feb 15, 2022","

tonyellis56 said:



Hi it came as a plug and play system, three pin plug goes in our existing outdoor wall socket and that lead disappears into the wallbox and the charging lead comes back out. It seems to be a sealed up box so I don’t think I can safely tamper with it

Click to expand...

What you have been supplied with is s total crock of Shizen. It's unsafe as a permanent charging solution, probably unlawful too. 
Get Trading standards involved.

You are probably very lucky that the charging lead is too short.",2,3185834
441,3185861,-1,75416,"Feb 15, 2022","I think we may all have been mislead a bit. What the OP is now describing is not a proper charge point from the sound of things, but the ""get out of jail"" portable charge point, a.k.a the granny lead, to be used when there is no other option for charging available.

I think there may well have been some wires crossed somewhere (metaphorically speaking) and there is no installed EVSE at all. The OP really needs to get a proper charge point installed, and can then be sure that it's installed in the right location so that the cable will reach OK.",4,None
442,3185870,-1,75416,"Feb 15, 2022","It looks to be a granny lead that can be fixed to the wall, really a pretty unsafe and impractical bit of kit from the look of it, and not a properly protected installed charge point at all:







",1,None
443,3185871,-1,84466,"Feb 15, 2022","Careful

This is a type 2 device that can be upgraded to type 3. As a default it comes with a 3 pin plug and is restricted to 10 Amps, but it can be ""upgraded"" (aka wired to an appropriate circuit) and the charge limit raised to 32 Amps. I wrongly thought that that had been done - assumptions being the Mother of all cock ups.

https://www.easywallbox.eu/wp-conte...New-500-FORMATO-LETTURA-INGLESE-v21052021.pdf

So back to the advice - the OP needs to find out whether FIAT/500 will pay for the full installation or whether it can be done via the grant. There is a link to request installation on their website:

Installation

At this point I'm out.

Easy Wallbox want to offer their product for white label and appear to have signed up 500 and Jeep (who are of course sort of related in Europe).

eSolutions - easyWallbox for eSolutions



freddym said:



What you have been supplied with is s total crock of Shizen. It's unsafe as a permanent charging solution, probably unlawful too.
Get Trading standards involved.

Click to expand...

It can be a decent bit of kit with inbuilt 6mA DC protection and household load restriction.

https://www.easywallbox.eu/wp-content/uploads/2021/07/Datasheet-2_GB.pdf",1,3185838
444,3185882,-1,102102,"Feb 15, 2022","

Jeremy Harris said:



It looks to be a granny lead that can be fixed to the wall, really a pretty unsafe and impractical bit of kit from the look of it, and not a properly protected installed charge point at all:

View attachment 157568

Click to expand...

I am astonished that this exists!",0,3185870
